feature,family,short_feature,value
original_glszm_LargeAreaEmphasis,glszm,LargeAreaEmphasis,1575057.6335877862
original_glszm_LargeAreaHighGrayLevelEmphasis,glszm,LargeAreaHighGrayLevelEmphasis,51830694.27480916
original_glszm_LargeAreaLowGrayLevelEmphasis,glszm,LargeAreaLowGrayLevelEmphasis,60005.806683001516
original_glszm_LowGrayLevelZoneEmphasis,glszm,LowGrayLevelZoneEmphasis,0.09718478754238476
original_glszm_SizeZoneNonUniformity,glszm,SizeZoneNonUniformity,21.748091603053435
original_glszm_SizeZoneNonUniformityNormalized,glszm,SizeZoneNonUniformityNormalized,0.1660159664355224
original_glszm_SmallAreaEmphasis,glszm,SmallAreaEmphasis,0.01648408041134793
original_glszm_SmallAreaHighGrayLevelEmphasis,glszm,SmallAreaHighGrayLevelEmphasis,0.634709429607412
original_glszm_SmallAreaLowGrayLevelEmphasis,glszm,SmallAreaLowGrayLevelEmphasis,0.0015193243780917238
original_glszm_ZoneEntropy,glszm,ZoneEntropy,5.801185001517869
original_glszm_ZonePercentage,glszm,ZonePercentage,0.002160646544614877
original_glszm_ZoneVariance,glszm,ZoneVariance,1360851.1829147486
original_ngtdm_Busyness,ngtdm,Busyness,55.080393895044466
original_ngtdm_Coarseness,ngtdm,Coarseness,0.00035879509745285446
original_ngtdm_Complexity,ngtdm,Complexity,11.840560379137665
original_ngtdm_Contrast,ngtdm,Contrast,0.02165988546123853
original_ngtdm_Strength,ngtdm,Strength,0.012399234791401103
